127.0.0.1, 2010-01-05 16:01:13, GET, /, HTTP/1.1, 303, 0.000492
127.0.0.1, 2010-01-05 16:02:06, POST, /admin/default/site, HTTP/1.1, 303, 0.106324
127.0.0.1, 2010-01-05 16:02:06, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.096860
127.0.0.1, 2010-01-05 16:02:43, GET, /admin/default/edit/cookbook/models/db.py, HTTP/1.1, 200, 0.036174
127.0.0.1, 2010-01-05 16:02:43, GET, /admin/static/edit_area/edit_area_full.js, HTTP/1.1, 200, 0.000588
127.0.0.1, 2010-01-05 16:02:43, GET, /admin/static/ajax_editor.js, HTTP/1.1, 200, 0.000496
127.0.0.1, 2010-01-05 16:02:43, GET, /admin/static/edit_area/langs/en.js, HTTP/1.1, 200, 0.000572
127.0.0.1, 2010-01-05 16:02:43, GET, /admin/static/edit_area/reg_syntax/python.js, HTTP/1.1, 200, 0.000453
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/search.gif, HTTP/1.1, 200, 0.000725
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/go_to_line.gif, HTTP/1.1, 200, 0.000636
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/smooth_selection.gif, HTTP/1.1, 200, 0.001633
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/fullscreen.gif, HTTP/1.1, 200, 0.000523
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/highlight.gif, HTTP/1.1, 200, 0.000462
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/undo.gif, HTTP/1.1, 200, 0.000512
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.000424
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/spacer.gif, HTTP/1.1, 200, 0.003330
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/reset_highlight.gif, HTTP/1.1, 200, 0.001226
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/close.gif, HTTP/1.1, 200, 0.000520
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/move.gif, HTTP/1.1, 200, 0.000561
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/help.gif, HTTP/1.1, 200, 0.000480
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/statusbar_resize.gif, HTTP/1.1, 200, 0.000541
127.0.0.1, 2010-01-05 16:02:44, GET, /admin/static/edit_area/images/redo.gif, HTTP/1.1, 200, 0.000745
127.0.0.1, 2010-01-05 16:02:53, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.020171
127.0.0.1, 2010-01-05 16:02:57, POST, /admin/default/edit/cookbook/models/db.py, HTTP/1.1, 200, 0.026679
127.0.0.1, 2010-01-05 16:03:02, GET, /admin/default/site, HTTP/1.1, 200, 0.032915
127.0.0.1, 2010-01-05 16:03:03, GET, /admin/default/twitter, HTTP/1.1, 200, 0.674028
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/default/index, HTTP/1.1, 200, 1.084306
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/jquery.js, HTTP/1.1, 200, 0.001138
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/calendar.css, HTTP/1.1, 200, 0.000666
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/calendar.js, HTTP/1.1, 200, 0.000411
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/base.css, HTTP/1.1, 200, 0.000419
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/background.gif, HTTP/1.1, 200, 0.000717
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/menu.gif, HTTP/1.1, 200, 0.000414
127.0.0.1, 2010-01-05 16:03:05, GET, /cookbook/static/header.gif, HTTP/1.1, 200, 0.000484
127.0.0.1, 2010-01-05 16:03:07, GET, /admin/default/index, HTTP/1.1, 303, 0.005170
127.0.0.1, 2010-01-05 16:03:07, GET, /admin/default/site, HTTP/1.1, 200, 0.031487
127.0.0.1, 2010-01-05 16:03:07, GET, /admin/default/twitter, HTTP/1.1, 200, 0.248424
127.0.0.1, 2010-01-05 16:03:09, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.049414
127.0.0.1, 2010-01-05 16:03:11, GET, /cookbook/appadmin/index, HTTP/1.1, 200, 0.030510
127.0.0.1, 2010-01-05 16:04:28, GET, /cookbook/appadmin/insert/db/category, HTTP/1.1, 200, 0.030781
127.0.0.1, 2010-01-05 16:04:44, POST, /cookbook/appadmin/insert/db/category, HTTP/1.1, 200, 0.072299
127.0.0.1, 2010-01-05 16:04:59, GET, /cookbook/appadmin/index, HTTP/1.1, 200, 0.030338
127.0.0.1, 2010-01-05 16:05:01, GET, /cookbook/appadmin/select/db, HTTP/1.1, 200, 0.062568
127.0.0.1, 2010-01-05 16:05:08, GET, /cookbook/appadmin/insert/db/recipe, HTTP/1.1, 200, 0.046335
127.0.0.1, 2010-01-05 16:05:26, POST, /cookbook/appadmin/insert/db/recipe, HTTP/1.1, 200, 0.126477
127.0.0.1, 2010-01-05 16:06:36, GET, /cookbook/appadmin/select/db, HTTP/1.1, 200, 0.033869
127.0.0.1, 2010-01-05 16:06:44, GET, /cookbook/appadmin/index, HTTP/1.1, 200, 0.040857
127.0.0.1, 2010-01-05 16:06:46, GET, /cookbook/appadmin/state, HTTP/1.1, 200, 0.110896
127.0.0.1, 2010-01-05 16:06:49, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.070568
127.0.0.1, 2010-01-05 16:15:55, GET, /cookbook/appadmin/index, HTTP/1.1, 200, 0.118867
127.0.0.1, 2010-01-05 16:15:59, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.109369
127.0.0.1, 2010-01-05 16:17:42, POST, /admin/default/create_file, HTTP/1.1, 303, 0.062231
127.0.0.1, 2010-01-05 16:17:42, GET, /admin/default/edit/cookbook/controllers/test.py, HTTP/1.1, 200, 0.062821
127.0.0.1, 2010-01-05 16:17:43, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.007102
127.0.0.1, 2010-01-05 16:17:46, POST, /admin/default/edit/cookbook/controllers/test.py, HTTP/1.1, 200, 0.020755
127.0.0.1, 2010-01-05 16:17:49, GET, /admin/default/site, HTTP/1.1, 200, 0.048170
127.0.0.1, 2010-01-05 16:17:49, GET, /admin/default/twitter, HTTP/1.1, 200, 0.358366
127.0.0.1, 2010-01-05 16:17:50, GET, /cookbook/default/index, HTTP/1.1, 200, 0.018539
127.0.0.1, 2010-01-05 16:17:52, GET, /admin/default/index, HTTP/1.1, 303, 0.004797
127.0.0.1, 2010-01-05 16:17:52, GET, /admin/default/site, HTTP/1.1, 200, 0.032280
127.0.0.1, 2010-01-05 16:17:53, GET, /admin/default/twitter, HTTP/1.1, 200, 0.310842
127.0.0.1, 2010-01-05 16:17:56, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.052127
127.0.0.1, 2010-01-05 16:19:26, GET, /admin/default/peek/cookbook/controllers/test.py, HTTP/1.1, 200, 0.037784
127.0.0.1, 2010-01-05 16:19:29, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.051616
127.0.0.1, 2010-01-05 16:19:32, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.073810
127.0.0.1, 2010-01-05 16:19:32, GET, /cookbook/static/menu.jpg, HTTP/1.1, 404, 0.000441
127.0.0.1, 2010-01-05 16:28:18, GET, /cookbook/default/index, HTTP/1.1, 200, 0.019094
127.0.0.1, 2010-01-05 16:28:19, GET, /admin/default/index, HTTP/1.1, 303, 0.004880
127.0.0.1, 2010-01-05 16:28:19, GET, /admin/default/site, HTTP/1.1, 200, 0.032589
127.0.0.1, 2010-01-05 16:28:20, GET, /admin/default/twitter, HTTP/1.1, 200, 0.456740
127.0.0.1, 2010-01-05 16:28:22, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.051569
127.0.0.1, 2010-01-05 16:29:09, POST, /admin/default/create_file, HTTP/1.1, 303, 0.022950
127.0.0.1, 2010-01-05 16:29:09, GET, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.028823
127.0.0.1, 2010-01-05 16:29:09, GET, /admin/static/edit_area/reg_syntax/html.js, HTTP/1.1, 200, 0.000733
127.0.0.1, 2010-01-05 16:29:09, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.000517
127.0.0.1, 2010-01-05 16:29:18, POST, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.020541
127.0.0.1, 2010-01-05 16:29:19, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.018542
127.0.0.1, 2010-01-05 16:32:09, POST, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.044218
127.0.0.1, 2010-01-05 16:32:09, GET, /admin/default/resolve/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.037190
127.0.0.1, 2010-01-05 16:32:20, POST, /admin/default/resolve/cookbook/views/test/recipes.html, HTTP/1.1, 303, 0.021371
127.0.0.1, 2010-01-05 16:32:21, GET, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.029479
127.0.0.1, 2010-01-05 16:32:21, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.000448
127.0.0.1, 2010-01-05 16:32:24, POST, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.020948
127.0.0.1, 2010-01-05 16:32:31, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.018602
127.0.0.1, 2010-01-05 16:32:52, POST, /admin/default/edit/cookbook/views/test/recipes.html, HTTP/1.1, 200, 0.047068
127.0.0.1, 2010-01-05 16:33:01, GET, /admin/default/site, HTTP/1.1, 200, 0.034406
127.0.0.1, 2010-01-05 16:33:02, GET, /admin/default/twitter, HTTP/1.1, 200, 0.381916
127.0.0.1, 2010-01-05 16:33:04, GET, /cookbook/default/index, HTTP/1.1, 200, 0.017267
127.0.0.1, 2010-01-05 16:33:06, GET, /admin/default/index, HTTP/1.1, 303, 0.003979
127.0.0.1, 2010-01-05 16:33:06, GET, /admin/default/site, HTTP/1.1, 200, 0.030041
127.0.0.1, 2010-01-05 16:33:06, GET, /admin/default/twitter, HTTP/1.1, 200, 0.202105
127.0.0.1, 2010-01-05 16:33:08, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.051100
127.0.0.1, 2010-01-05 16:33:27, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.021701
127.0.0.1, 2010-01-05 16:33:30, POST, /cookbook/test/recipes, HTTP/1.1, 500, 0.037468
127.0.0.1, 2010-01-05 16:33:44, GET, /admin/default/ticket/cookbook/127.0.0.1.2010-01-05.16-33-30.25b27a6a-4e21-4357-a755-ff4d183e662e, HTTP/1.1, 200, 0.059383
127.0.0.1, 2010-01-05 16:34:33, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.021846
127.0.0.1, 2010-01-05 16:34:35, POST, /cookbook/test/recipes, HTTP/1.1, 200, 0.022359
127.0.0.1, 2010-01-05 16:34:39, GET, /cookbook/test/show, HTTP/1.1, 200, 0.058625
127.0.0.1, 2010-01-05 16:34:39, GET, /cookbook/static/menu.jpg, HTTP/1.1, 404, 0.000419
127.0.0.1, 2010-01-05 16:34:48, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.050983
127.0.0.1, 2010-01-05 16:34:55, GET, /cookbook/test/show, HTTP/1.1, 303, 0.013269
127.0.0.1, 2010-01-05 16:34:55, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.021864
127.0.0.1, 2010-01-05 16:34:57, POST, /cookbook/test/recipes, HTTP/1.1, 200, 0.021458
127.0.0.1, 2010-01-05 16:35:06, GET, /cookbook/test/new_recipe, HTTP/1.1, 200, 0.061616
127.0.0.1, 2010-01-05 16:35:06, GET, /cookbook/static/menu.jpg, HTTP/1.1, 404, 0.000451
127.0.0.1, 2010-01-05 16:35:09, GET, /cookbook/default/index, HTTP/1.1, 200, 0.021750
127.0.0.1, 2010-01-05 16:35:11, GET, /admin/default/index, HTTP/1.1, 303, 0.005102
127.0.0.1, 2010-01-05 16:35:11, GET, /admin/default/site, HTTP/1.1, 200, 0.030062
127.0.0.1, 2010-01-05 16:35:11, GET, /admin/default/twitter, HTTP/1.1, 200, 0.418531
127.0.0.1, 2010-01-05 16:35:14, GET, /cookbook/default/index, HTTP/1.1, 200, 0.020641
127.0.0.1, 2010-01-05 16:35:16, GET, /examples/default/index, HTTP/1.1, 200, 0.090529
127.0.0.1, 2010-01-05 16:35:16, GET, /examples/static/jquery.js, HTTP/1.1, 200, 0.000781
127.0.0.1, 2010-01-05 16:35:16, GET, /examples/static/calendar.css, HTTP/1.1, 200, 0.000851
127.0.0.1, 2010-01-05 16:35:16, GET, /examples/static/calendar.js, HTTP/1.1, 200, 0.001278
127.0.0.1, 2010-01-05 16:35:16, GET, /examples/static/styles.css, HTTP/1.1, 200, 0.000665
127.0.0.1, 2010-01-05 16:35:17, GET, /examples/static/bg.png, HTTP/1.1, 200, 0.000658
127.0.0.1, 2010-01-05 16:35:17, GET, /examples/static/web2py_logo.png, HTTP/1.1, 200, 0.000509
127.0.0.1, 2010-01-05 16:35:17, GET, /examples/static/demo.png, HTTP/1.1, 200, 0.000534
127.0.0.1, 2010-01-05 16:35:17, GET, /examples/static/kpax.png, HTTP/1.1, 200, 0.000440
127.0.0.1, 2010-01-05 16:35:19, GET, /cookbook/default/index, HTTP/1.1, 200, 0.023012
127.0.0.1, 2010-01-05 16:35:20, GET, /admin/default/index, HTTP/1.1, 303, 0.005380
127.0.0.1, 2010-01-05 16:35:20, GET, /admin/default/site, HTTP/1.1, 200, 0.030329
127.0.0.1, 2010-01-05 16:35:20, GET, /admin/default/twitter, HTTP/1.1, 200, 0.497251
127.0.0.1, 2010-01-05 16:51:13, GET, /cookbook/default/index, HTTP/1.1, 200, 0.045427
127.0.0.1, 2010-01-05 16:51:15, GET, /admin/default/index, HTTP/1.1, 303, 0.038159
127.0.0.1, 2010-01-05 16:51:15, GET, /admin/default/site, HTTP/1.1, 200, 0.061981
127.0.0.1, 2010-01-05 16:51:15, GET, /admin/default/twitter, HTTP/1.1, 200, 0.266686
127.0.0.1, 2010-01-05 16:51:17, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.073007
127.0.0.1, 2010-01-05 16:51:33, POST, /admin/default/create_file, HTTP/1.1, 303, 0.048508
127.0.0.1, 2010-01-05 16:51:33, GET, /admin/default/edit/cookbook/views/test/show.html, HTTP/1.1, 200, 0.028851
127.0.0.1, 2010-01-05 16:51:33, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.000417
127.0.0.1, 2010-01-05 16:51:43, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.022632
127.0.0.1, 2010-01-05 16:52:57, POST, /admin/default/edit/cookbook/views/test/show.html, HTTP/1.1, 200, 0.021541
127.0.0.1, 2010-01-05 16:53:09, GET, /admin/default/site, HTTP/1.1, 200, 0.032475
127.0.0.1, 2010-01-05 16:53:10, GET, /admin/default/twitter, HTTP/1.1, 200, 0.851102
127.0.0.1, 2010-01-05 16:53:12, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.051505
127.0.0.1, 2010-01-05 16:53:15, GET, /cookbook/test/show, HTTP/1.1, 303, 0.012951
127.0.0.1, 2010-01-05 16:53:15, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.018892
127.0.0.1, 2010-01-05 16:53:17, POST, /cookbook/test/recipes, HTTP/1.1, 200, 0.021607
127.0.0.1, 2010-01-05 16:53:30, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.020739
127.0.0.1, 2010-01-05 16:53:32, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.050178
127.0.0.1, 2010-01-05 16:54:05, GET, /admin/default/peek/cookbook/controllers/test.py, HTTP/1.1, 200, 0.035569
127.0.0.1, 2010-01-05 16:54:06, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.049973
127.0.0.1, 2010-01-05 16:54:09, GET, /cookbook/test/show, HTTP/1.1, 303, 0.013011
127.0.0.1, 2010-01-05 16:54:09, GET, /cookbook/test/recipes, HTTP/1.1, 200, 0.018579
127.0.0.1, 2010-01-05 16:54:24, POST, /cookbook/test/recipes, HTTP/1.1, 200, 0.023524
127.0.0.1, 2010-01-05 16:54:26, GET, /cookbook/test/show, HTTP/1.1, 200, 0.019709
127.0.0.1, 2010-01-05 16:54:44, GET, /cookbook/default/index, HTTP/1.1, 200, 0.018782
127.0.0.1, 2010-01-05 16:54:46, GET, /admin/default/index, HTTP/1.1, 303, 0.004710
127.0.0.1, 2010-01-05 16:54:46, GET, /admin/default/site, HTTP/1.1, 200, 0.030134
127.0.0.1, 2010-01-05 16:54:47, GET, /admin/default/twitter, HTTP/1.1, 200, 1.043137
127.0.0.1, 2010-01-05 16:54:48, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.078054
127.0.0.1, 2010-01-05 16:54:58, POST, /admin/default/create_file, HTTP/1.1, 303, 0.021043
127.0.0.1, 2010-01-05 16:54:58, GET, /admin/default/edit/cookbook/views/test/new_recipe.html, HTTP/1.1, 200, 0.028037
127.0.0.1, 2010-01-05 16:54:59, GET, /admin/static/edit_area/images/word_wrap.gif, HTTP/1.1, 404, 0.000512
127.0.0.1, 2010-01-05 16:55:09, GET, /admin/default/keepalive, HTTP/1.1, 200, 0.019799
127.0.0.1, 2010-01-05 16:55:18, POST, /admin/default/edit/cookbook/views/test/new_recipe.html, HTTP/1.1, 200, 0.020133
127.0.0.1, 2010-01-05 16:55:33, GET, /admin/default/site, HTTP/1.1, 200, 0.033753
127.0.0.1, 2010-01-05 16:55:33, GET, /admin/default/twitter, HTTP/1.1, 200, 0.515183
127.0.0.1, 2010-01-05 16:55:35, GET, /admin/default/design/cookbook, HTTP/1.1, 200, 0.050798
127.0.0.1, 2010-01-05 16:55:38, GET, /cookbook/test/new_recipe, HTTP/1.1, 200, 0.021567
127.0.0.1, 2010-01-06 09:10:36, POST, /cookbook/test/new_recipe, HTTP/1.1, 200, 0.128708
127.0.0.1, 2010-01-06 15:50:16, GET, /cookbook/test/new_recipe, HTTP/1.1, 200, 0.458824
127.0.0.1, 2010-01-06 15:50:16, GET, /cookbook/static/jquery.js, HTTP/1.1, 200, 0.002344
127.0.0.1, 2010-01-06 15:50:16, GET, /cookbook/static/calendar.css, HTTP/1.1, 200, 0.000500
127.0.0.1, 2010-01-06 15:50:16, GET, /cookbook/static/calendar.js, HTTP/1.1, 200, 0.010002
127.0.0.1, 2010-01-06 15:50:16, GET, /cookbook/static/base.css, HTTP/1.1, 200, 0.010813
127.0.0.1, 2010-01-06 15:57:45, GET, /cookbook/default/index, HTTP/1.1, 200, 0.053571
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/default/index, HTTP/1.1, 200, 0.141792
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/jquery.js, HTTP/1.1, 200, 0.001037
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/calendar.css, HTTP/1.1, 200, 0.000846
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/calendar.js, HTTP/1.1, 200, 0.000592
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/styles.css, HTTP/1.1, 200, 0.000850
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/bg.png, HTTP/1.1, 200, 0.000651
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/web2py_logo.png, HTTP/1.1, 200, 0.000429
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/demo.png, HTTP/1.1, 200, 0.000530
127.0.0.1, 2010-01-06 15:57:47, GET, /examples/static/kpax.png, HTTP/1.1, 200, 0.000486
127.0.0.1, 2010-01-06 15:57:50, GET, /cookbook/default/index, HTTP/1.1, 200, 0.025234
127.0.0.1, 2010-01-06 15:57:55, GET, /cookbook/default/index, HTTP/1.1, 200, 0.080724
127.0.0.1, 2010-01-06 15:58:03, GET, /cookbook/, HTTP/1.1, 200, 0.050108
127.0.0.1, 2010-01-06 15:58:06, GET, /cookbook/default/index, HTTP/1.1, 200, 0.019430
127.0.0.1, 2010-01-06 15:58:10, GET, /cookbook/default/user/login, HTTP/1.1, 200, 0.022297
127.0.0.1, 2010-01-06 15:58:14, GET, /cookbook/default/user/register, HTTP/1.1, 200, 0.023830
127.0.0.1, 2010-01-06 15:58:27, POST, /cookbook/default/user/register, HTTP/1.1, 303, 0.304116
127.0.0.1, 2010-01-06 15:58:27, GET, /cookbook/default/index, HTTP/1.1, 200, 0.047564
127.0.0.1, 2010-01-06 15:58:32, GET, /cookbook/default/index, HTTP/1.1, 200, 0.021325
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/default/edit/cookbook/controllers/default.py, HTTP/1.1, 303, 0.149625
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/default/index, HTTP/1.1, 200, 0.098521
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/static/jquery.js, HTTP/1.1, 200, 0.022323
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/static/calendar.css, HTTP/1.1, 200, 0.017923
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/static/calendar.js, HTTP/1.1, 200, 0.016621
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/static/styles.css, HTTP/1.1, 200, 0.000989
127.0.0.1, 2010-01-06 15:58:34, GET, /admin/static/title.png, HTTP/1.1, 200, 0.000659
127.0.0.1, 2010-01-06 15:58:36, GET, /cookbook/default/index, HTTP/1.1, 200, 0.021594
127.0.0.1, 2010-01-12 06:05:03, GET, /cookbook/default/index, HTTP/1.1, 200, 3.721646
